election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0002,394,313,81,313,0,0,1,,,,,,Pablo POY-YETHY UNIS POUR BWAPANU,30,7.61,9.58,,Ouéholle,OUEHOLLE,0.93,Ecole catholique de Ouéholle,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.545680960012,-20.6046276080457,etablissements_publics_nc,2,1004,Ouéholle - Ouémou - Kourou
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0002,394,313,81,313,0,0,2,,,,,,Alain LEVANT ENTENTE COMMUNALE,20,5.08,6.39,,Ouéholle,OUEHOLLE,0.93,Ecole catholique de Ouéholle,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.545680960012,-20.6046276080457,etablissements_publics_nc,2,1004,Ouéholle - Ouémou - Kourou
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0002,394,313,81,313,0,0,3,,,,,,Hervé Maguei TEIN-TAOUVA UNION CITOYENNE DE BWAPANU,263,66.75,84.03,,Ouéholle,OUEHOLLE,0.93,Ecole catholique de Ouéholle,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.545680960012,-20.6046276080457,etablissements_publics_nc,2,1004,Ouéholle - Ouémou - Kourou
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0003,288,222,66,220,0,2,1,,,,,,Pablo POY-YETHY UNIS POUR BWAPANU,62,21.53,28.18,,Maison Païta,MAISON PAITA,0.688,Maison commune de Piata,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.426512320768,-20.6494636653987,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0003,288,222,66,220,0,2,2,,,,,,Alain LEVANT ENTENTE COMMUNALE,112,38.89,50.91,,Maison Païta,MAISON PAITA,0.688,Maison commune de Piata,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.426512320768,-20.6494636653987,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0003,288,222,66,220,0,2,3,,,,,,Hervé Maguei TEIN-TAOUVA UNION CITOYENNE DE BWAPANU,46,15.97,20.91,,Maison Païta,MAISON PAITA,0.688,Maison commune de Piata,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.426512320768,-20.6494636653987,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0004,194,155,39,155,0,0,1,,,,,,Pablo POY-YETHY UNIS POUR BWAPANU,21,10.82,13.55,,Maison Gamaï,MAISON GAMAI,0.75,Maison commune de Gamaï,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.486749878062,-20.6941126404856,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0004,194,155,39,155,0,0,2,,,,,,Alain LEVANT ENTENTE COMMUNALE,65,33.51,41.94,,Maison Gamaï,MAISON GAMAI,0.75,Maison commune de Gamaï,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.486749878062,-20.6941126404856,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0004,194,155,39,155,0,0,3,,,,,,Hervé Maguei TEIN-TAOUVA UNION CITOYENNE DE BWAPANU,69,35.57,44.52,,Maison Gamaï,MAISON GAMAI,0.75,Maison commune de Gamaï,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.486749878062,-20.6941126404856,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0005,145,122,23,122,0,0,1,,,,,,Pablo POY-YETHY UNIS POUR BWAPANU,60,41.38,49.18,,Maison Baoui,MAISON BAOUI,0.75,Maison commune de Baoui,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.463552597488,-20.6891303658536,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0005,145,122,23,122,0,0,2,,,,,,Alain LEVANT ENTENTE COMMUNALE,46,31.72,37.7,,Maison Baoui,MAISON BAOUI,0.75,Maison commune de Baoui,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.463552597488,-20.6891303658536,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0005,145,122,23,122,0,0,3,,,,,,Hervé Maguei TEIN-TAOUVA UNION CITOYENNE DE BWAPANU,16,11.03,13.11,,Maison Baoui,MAISON BAOUI,0.75,Maison commune de Baoui,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.463552597488,-20.6891303658536,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0006,219,154,65,153,0,1,1,,,,,,Pablo POY-YETHY UNIS POUR BWAPANU,20,9.13,13.07,,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0006,219,154,65,153,0,1,2,,,,,,Alain LEVANT ENTENTE COMMUNALE,96,43.84,62.75,,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98810,Kaala-Gomen,KAALAGOMEN,0006,219,154,65,153,0,1,3,,,,,,Hervé Maguei TEIN-TAOUVA UNION CITOYENNE DE BWAPANU,37,16.89,24.18,,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
municipales_2026,1,,,988,98811,Koné,KONE,0001,780,415,365,408,2,5,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",52,6.67,12.75,,Salle Au Pitiri,SALLE AU PITIRI,0.556,Plateau sportif de Téari,AVENUE FOUE,EQUIPEMENT SPORTIF,Terrains sportifs normalisés,Terrain polyvalent,164.866375124843,-21.0740850901806,etablissements_publics_nc,5,1102,Paiamboué - La Caférie - Foué
municipales_2026,1,,,988,98811,Koné,KONE,0001,780,415,365,408,2,5,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,240,30.77,58.82,,Salle Au Pitiri,SALLE AU PITIRI,0.556,Plateau sportif de Téari,AVENUE FOUE,EQUIPEMENT SPORTIF,Terrains sportifs normalisés,Terrain polyvalent,164.866375124843,-21.0740850901806,etablissements_publics_nc,5,1102,Paiamboué - La Caférie - Foué
municipales_2026,1,,,988,98811,Koné,KONE,0001,780,415,365,408,2,5,3,LREG,,,,,Thierry GOWECEE UC FLNKS,58,7.44,14.22,,Salle Au Pitiri,SALLE AU PITIRI,0.556,Plateau sportif de Téari,AVENUE FOUE,EQUIPEMENT SPORTIF,Terrains sportifs normalisés,Terrain polyvalent,164.866375124843,-21.0740850901806,etablissements_publics_nc,5,1102,Paiamboué - La Caférie - Foué
municipales_2026,1,,,988,98811,Koné,KONE,0001,780,415,365,408,2,5,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,58,7.44,14.22,,Salle Au Pitiri,SALLE AU PITIRI,0.556,Plateau sportif de Téari,AVENUE FOUE,EQUIPEMENT SPORTIF,Terrains sportifs normalisés,Terrain polyvalent,164.866375124843,-21.0740850901806,etablissements_publics_nc,5,1102,Paiamboué - La Caférie - Foué
municipales_2026,1,,,988,98811,Koné,KONE,0002,186,125,61,125,0,0,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",12,6.45,9.6,,Poindah,POINDAH,0.93,Maison commune de Poindah,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.964442641559,-21.0372102738018,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0002,186,125,61,125,0,0,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,22,11.83,17.6,,Poindah,POINDAH,0.93,Maison commune de Poindah,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.964442641559,-21.0372102738018,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0002,186,125,61,125,0,0,3,LREG,,,,,Thierry GOWECEE UC FLNKS,66,35.48,52.8,,Poindah,POINDAH,0.93,Maison commune de Poindah,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.964442641559,-21.0372102738018,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0002,186,125,61,125,0,0,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,25,13.44,20,,Poindah,POINDAH,0.93,Maison commune de Poindah,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.964442641559,-21.0372102738018,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0003,406,294,112,293,0,1,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",9,2.22,3.07,,Netchaot,NETCHAOT,0.93,Ecole maternelle publique de Nétchaot,Route du STADE de NETCHAOT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.022902317548,-21.0054157631335,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0003,406,294,112,293,0,1,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,20,4.93,6.83,,Netchaot,NETCHAOT,0.93,Ecole maternelle publique de Nétchaot,Route du STADE de NETCHAOT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.022902317548,-21.0054157631335,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0003,406,294,112,293,0,1,3,LREG,,,,,Thierry GOWECEE UC FLNKS,31,7.64,10.58,,Netchaot,NETCHAOT,0.93,Ecole maternelle publique de Nétchaot,Route du STADE de NETCHAOT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.022902317548,-21.0054157631335,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0003,406,294,112,293,0,1,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,233,57.39,79.52,,Netchaot,NETCHAOT,0.93,Ecole maternelle publique de Nétchaot,Route du STADE de NETCHAOT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.022902317548,-21.0054157631335,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0004,295,241,54,241,0,0,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",1,0.34,0.41,,Tiaoué,TIAOUE,0.93,Ecole publique de Tiaoué,RM5,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.916802108,-21.0000621217301,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0004,295,241,54,241,0,0,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,30,10.17,12.45,,Tiaoué,TIAOUE,0.93,Ecole publique de Tiaoué,RM5,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.916802108,-21.0000621217301,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0004,295,241,54,241,0,0,3,LREG,,,,,Thierry GOWECEE UC FLNKS,176,59.66,73.03,,Tiaoué,TIAOUE,0.93,Ecole publique de Tiaoué,RM5,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.916802108,-21.0000621217301,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0004,295,241,54,241,0,0,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,34,11.53,14.11,,Tiaoué,TIAOUE,0.93,Ecole publique de Tiaoué,RM5,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.916802108,-21.0000621217301,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0005,127,89,38,88,0,1,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",6,4.72,6.82,,Atéou,ATEOU,0.93,Ecole publique d'Atéou,Route de l'EGLISE d'ATEOU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.90654574925,-20.9500343540188,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0005,127,89,38,88,0,1,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,16,12.6,18.18,,Atéou,ATEOU,0.93,Ecole publique d'Atéou,Route de l'EGLISE d'ATEOU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.90654574925,-20.9500343540188,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0005,127,89,38,88,0,1,3,LREG,,,,,Thierry GOWECEE UC FLNKS,49,38.58,55.68,,Atéou,ATEOU,0.93,Ecole publique d'Atéou,Route de l'EGLISE d'ATEOU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.90654574925,-20.9500343540188,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0005,127,89,38,88,0,1,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,17,13.39,19.32,,Atéou,ATEOU,0.93,Ecole publique d'Atéou,Route de l'EGLISE d'ATEOU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.90654574925,-20.9500343540188,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0006,237,166,71,163,0,3,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",3,1.27,1.84,,Bopope,BOPOPE,0.93,Ecole privée protestante Bopope,ROUTE BOPOPE BOPOPE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.079714634727,-20.9178415050895,etablissements_publics_nc,8,1108,Bopope
municipales_2026,1,,,988,98811,Koné,KONE,0006,237,166,71,163,0,3,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,11,4.64,6.75,,Bopope,BOPOPE,0.93,Ecole privée protestante Bopope,ROUTE BOPOPE BOPOPE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.079714634727,-20.9178415050895,etablissements_publics_nc,8,1108,Bopope
municipales_2026,1,,,988,98811,Koné,KONE,0006,237,166,71,163,0,3,3,LREG,,,,,Thierry GOWECEE UC FLNKS,56,23.63,34.36,,Bopope,BOPOPE,0.93,Ecole privée protestante Bopope,ROUTE BOPOPE BOPOPE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.079714634727,-20.9178415050895,etablissements_publics_nc,8,1108,Bopope
municipales_2026,1,,,988,98811,Koné,KONE,0006,237,166,71,163,0,3,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,93,39.24,57.06,,Bopope,BOPOPE,0.93,Ecole privée protestante Bopope,ROUTE BOPOPE BOPOPE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.079714634727,-20.9178415050895,etablissements_publics_nc,8,1108,Bopope
municipales_2026,1,,,988,98811,Koné,KONE,0007,236,143,93,142,0,1,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",5,2.12,3.52,,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0007,236,143,93,142,0,1,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,21,8.9,14.79,,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0007,236,143,93,142,0,1,3,LREG,,,,,Thierry GOWECEE UC FLNKS,38,16.1,26.76,,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0007,236,143,93,142,0,1,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,78,33.05,54.93,,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0008,488,327,161,323,1,3,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",94,19.26,29.1,,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo
municipales_2026,1,,,988,98811,Koné,KONE,0008,488,327,161,323,1,3,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,39,7.99,12.07,,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo
municipales_2026,1,,,988,98811,Koné,KONE,0008,488,327,161,323,1,3,3,LREG,,,,,Thierry GOWECEE UC FLNKS,95,19.47,29.41,,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo
municipales_2026,1,,,988,98811,Koné,KONE,0008,488,327,161,323,1,3,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,95,19.47,29.41,,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo
municipales_2026,1,,,988,98811,Koné,KONE,0009,834,542,292,527,7,8,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",127,15.23,24.1,,École primaire Les Cigales,ECOLE PRIMAIRE CIGALES,0.88,Ecole publique Les Cigales,12 RUE DES ABEILLES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.8701529762,-21.0521518022935,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0009,834,542,292,527,7,8,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,206,24.7,39.09,,École primaire Les Cigales,ECOLE PRIMAIRE CIGALES,0.88,Ecole publique Les Cigales,12 RUE DES ABEILLES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.8701529762,-21.0521518022935,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0009,834,542,292,527,7,8,3,LREG,,,,,Thierry GOWECEE UC FLNKS,106,12.71,20.11,,École primaire Les Cigales,ECOLE PRIMAIRE CIGALES,0.88,Ecole publique Les Cigales,12 RUE DES ABEILLES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.8701529762,-21.0521518022935,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0009,834,542,292,527,7,8,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,88,10.55,16.7,,École primaire Les Cigales,ECOLE PRIMAIRE CIGALES,0.88,Ecole publique Les Cigales,12 RUE DES ABEILLES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.8701529762,-21.0521518022935,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0010,221,167,54,165,0,2,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",12,5.43,7.27,,Noëlly,NOELLY,0.93,Ecole maternelle publique de Noelly,Route de l'ECOLE de NOELI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.947538773364,-21.0048750710989,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0010,221,167,54,165,0,2,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,7,3.17,4.24,,Noëlly,NOELLY,0.93,Ecole maternelle publique de Noelly,Route de l'ECOLE de NOELI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.947538773364,-21.0048750710989,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0010,221,167,54,165,0,2,3,LREG,,,,,Thierry GOWECEE UC FLNKS,53,23.98,32.12,,Noëlly,NOELLY,0.93,Ecole maternelle publique de Noelly,Route de l'ECOLE de NOELI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.947538773364,-21.0048750710989,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0010,221,167,54,165,0,2,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,93,42.08,56.36,,Noëlly,NOELLY,0.93,Ecole maternelle publique de Noelly,Route de l'ECOLE de NOELI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.947538773364,-21.0048750710989,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
municipales_2026,1,,,988,98811,Koné,KONE,0011,884,428,456,418,7,3,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",63,7.13,15.07,,École Téari,ECOLE TEARI,0.636,Déchetterie,5135 AVENUE DU LAPITA,TRANSPORT ET DECHET,Gestion des déchets,Installation de stockage des déchets,164.82630681362,-21.0553442775238,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0011,884,428,456,418,7,3,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,214,24.21,51.2,,École Téari,ECOLE TEARI,0.636,Déchetterie,5135 AVENUE DU LAPITA,TRANSPORT ET DECHET,Gestion des déchets,Installation de stockage des déchets,164.82630681362,-21.0553442775238,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0011,884,428,456,418,7,3,3,LREG,,,,,Thierry GOWECEE UC FLNKS,49,5.54,11.72,,École Téari,ECOLE TEARI,0.636,Déchetterie,5135 AVENUE DU LAPITA,TRANSPORT ET DECHET,Gestion des déchets,Installation de stockage des déchets,164.82630681362,-21.0553442775238,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0011,884,428,456,418,7,3,4,LREG,,,,,Joseph Apangou GOROMIDO UNI KOOHNE,92,10.41,22.01,,École Téari,ECOLE TEARI,0.636,Déchetterie,5135 AVENUE DU LAPITA,TRANSPORT ET DECHET,Gestion des déchets,Installation de stockage des déchets,164.82630681362,-21.0553442775238,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0012,645,357,288,349,7,1,1,LDIV,,,,,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",47,7.29,13.47,,Les Allamandas,ALLAMANDAS,0.93,Ecole publique Les Allamandas,242 RUE PAUL NAPOAREA,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.856461111321,-21.052040276968,etablissements_publics_nc,4,1101,Koné village
municipales_2026,1,,,988,98811,Koné,KONE,0012,645,357,288,349,7,1,2,LDVD,,,,,Mike SAMADI AGISSONS POUR KONE,183,28.37,52.44,,Les Allamandas,ALLAMANDAS,0.93,Ecole publique Les Allamandas,242 RUE PAUL NAPOAREA,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.856461111321,-21.052040276968,etablissements_publics_nc,4,1101,Koné village
